ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID758031781,1 Dorothy St,3,h,802000.0,27/05/2017,2.0,1.0,450.0,59.0,-37.71872000000001,144.94871
ID594062312,3 Arthur St,4,h,1910000.0,23/09/2017,3.0,2.0,416.0,5.0,-37.82671,145.11068
ID193615120,20 Bryant St,5,h,1550000.0,13/05/2017,1.0,1.0,432.0,104.0,-37.7859,144.9323
ID833035259,30 Shepherd St,3,h,730000.0,29/04/2017,1.0,3.0,586.0,17.0,-37.783,144.855
ID527367185,1/6 Burvale Ct,3,t,555000.0,27/05/2017,2.0,2.0,286.0,11.0,-37.69728,144.87455
ID829532159,67 Wilson St,2,h,1460000.0,9/09/2017,1.0,2.0,175.0,119.0,-37.84401,144.99839
ID657995193,62 Dowding Cl,4,h,615000.0,16/04/2016,2.0,3.0,476.0,42.0,-37.696999999999996,144.9655
ID379062130,241 Buckley St,4,h,1380000.0,12/08/2017,2.0,2.0,766.0,139.0,-37.75595,144.90551000000005
ID447909219,5 Almora Cl,3,h,545000.0,24/06/2017,2.0,2.0,571.0,59.0,-38.14444,145.16788
ID774535391,1/30 Burns St,3,t,810000.0,24/06/2017,2.0,2.0,209.0,59.0,-37.78707,144.87608
ID451684381,36 The Ridge,3,t,1775000.0,13/05/2017,2.0,2.0,410.0,139.0,-37.8178,145.0649
ID433247029,649 Queensberry St,2,h,940000.0,29/04/2017,1.0,0.0,89.0,129.0,-37.9394,145.089
ID893735588,44 McLean Av,3,h,1300000.0,26/08/2017,2.0,2.0,566.0,59.0,-37.91469,145.02788999999999
ID417169587,1 Durkin St,2,h,740000.0,16/04/2016,2.0,1.0,213.0,13.0,-37.8441,144.8805
ID560899988,17/246 Wattletree Rd,2,u,1350000.0,4/03/2017,2.0,2.0,0.0,49.0,-37.8638,145.0379
ID336480831,2/32 Gardenia Rd,2,u,393000.0,14/05/2016,1.0,1.0,0.0,49.0,-37.8971,145.0093
ID590042228,42 Shiers St,4,h,1950000.0,30/07/2016,2.0,3.0,589.0,99.0,-37.7719,145.0309
ID151328266,4 Bendigo St,4,h,3200000.0,10/09/2016,3.0,3.0,760.0,99.0,-37.9326,144.9997
ID414584712,1/7 Boston Rd,3,h,1800000.0,16/07/2016,2.0,2.0,380.0,39.0,-37.8161,145.0772
ID340619145,2/25 El Nido Gr,2,t,707000.0,13/08/2016,1.0,1.0,144.0,19.0,-37.891999999999996,145.0482
ID953991719,14 Delmont St,3,h,730000.0,4/03/2017,2.0,3.0,628.0,59.0,-37.7801,144.8121
ID677676347,43 Molesworth St,4,h,800000.0,8/07/2017,2.0,0.0,1151.0,50.0,-38.11336,145.15035
ID807470553,33 Gordon Gr,4,h,871000.0,27/11/2016,2.0,1.0,561.0,69.0,-37.7369,145.0201
ID833200643,1/43 Inglesby Rd,2,u,682000.0,29/07/2017,1.0,1.0,1106.0,49.0,-37.83473,145.05698
ID459696198,10 Hastings St,3,h,1460000.0,17/09/2016,1.0,2.0,742.0,69.0,-37.8529,145.0962
ID810789351,211 Scotchmer St,4,h,1620000.0,26/08/2017,1.0,1.0,241.0,129.0,-37.78346,144.98685
ID569872712,14 Kerr St,4,h,1562000.0,24/06/2017,2.0,1.0,592.0,59.0,-37.81175,145.14213999999996
ID461913112,1/177 Oakleigh Rd,2,u,586000.0,4/03/2017,1.0,1.0,898.0,49.0,-37.9003,145.0634
ID979282672,10 Altona St,2,h,905000.0,8/10/2016,2.0,1.0,138.0,20.0,-37.799,144.9276
ID721861976,5/240 Barkly St,1,u,370500.0,10/12/2016,1.0,1.0,0.0,59.0,-37.8722,144.9805
ID800453629,305/28 Burnley St,1,u,327000.0,7/11/2016,1.0,1.0,0.0,7.0,-37.8127,145.0094
ID345504699,7 Barbara St,3,h,1090000.0,3/12/2016,2.0,2.0,784.0,59.0,-37.9368,145.0568
ID698252566,5 Burns Ct,3,h,909000.0,12/11/2016,2.0,2.0,585.0,59.0,-37.7358,145.0546
ID648018316,5/148 Nepean Hwy,3,t,805000.0,15/07/2017,2.0,2.0,0.0,13.0,-38.02768,145.10187
ID964757393,77 Corrigan Av,2,u,555000.0,29/07/2017,2.0,1.0,207.0,9.0,-37.820009999999996,144.84245
ID837392921,27 Parkmore Rd,4,h,1310000.0,18/03/2017,2.0,2.0,606.0,16.0,-37.9147,145.0645
ID405006262,716/22 Dorcas St,1,u,385500.0,4/03/2017,1.0,1.0,1826.0,9.0,-37.8301,144.9697
ID705761745,21a Edgar St,3,u,465000.0,4/06/2016,1.0,1.0,225.0,14.0,-37.7068,144.9467
ID979418325,52 Monash St,3,h,580500.0,29/07/2017,1.0,1.0,532.0,39.0,-37.66101,145.02568
ID850351233,87 Hope St,3,t,955000.0,11/02/2017,2.0,2.0,327.0,12.0,-37.7636,144.9559
ID197119368,253 Richardson St,2,h,1500000.0,9/09/2017,1.0,1.0,194.0,99.0,-37.8503,144.96376
ID351246343,70 Munster Tce,2,t,1105000.0,4/03/2017,2.0,1.0,88.0,9.0,-37.8018,144.9429
ID274309536,25 Florence Cl,3,h,613000.0,18/06/2016,1.0,2.0,745.0,34.0,-37.7007,144.9815
ID882138462,215 Burnley St,2,h,912000.0,16/07/2016,1.0,2.0,204.0,114.0,-37.821,145.0082
ID887253788,21 Fiddes St,3,h,1224000.0,3/09/2016,1.0,3.0,834.0,59.0,-37.9376,145.0474
ID987893630,68 Hunter Rd,4,h,2950000.0,7/05/2016,2.0,4.0,661.0,59.0,-37.8382,145.0904
ID878908078,16 Wrexham Rd,3,h,2080000.0,24/06/2017,2.0,2.0,754.0,114.0,-37.856790000000004,145.00089
ID426073597,5/319 Buckley St,2,u,373000.0,27/11/2016,1.0,1.0,0.0,3.0,-37.7553,144.8996
ID821010006,16B Newberry Av,4,t,1830000.0,16/09/2017,3.0,2.0,353.0,15.0,-38.06189000000001,145.11766
ID115153863,32 Essex St,3,h,690500.0,3/06/2017,1.0,0.0,637.0,39.0,-37.7756,144.84235
ID652911467,21 David St,4,h,720000.0,26/08/2017,2.0,2.0,1611.0,49.0,-37.87931,145.41288
ID716396405,3/21 Lex Gr,3,u,648000.0,29/04/2017,1.0,1.0,0.0,21.0,-37.7188,144.9243
ID813623430,197A Jasper Rd,3,t,1375000.0,20/05/2017,3.0,2.0,338.0,7.0,-37.9166,145.0418
ID220791037,74 Chirnside St,3,h,1340000.0,19/11/2016,2.0,0.0,272.0,104.0,-37.8079,144.8825
ID409641809,206 Waiora Rd,4,h,1610000.0,18/06/2016,1.0,4.0,1613.0,59.0,-37.7324,145.0606
ID842109426,3 Fidge Ct,3,h,600000.0,22/05/2016,1.0,2.0,647.0,59.0,-37.6904,144.9121
ID365273719,3/16 Wheeler St,3,u,932000.0,15/10/2016,2.0,1.0,180.0,22.0,-37.9069,145.041
ID937598543,10 Plover Cl,3,h,634000.0,23/09/2017,1.0,1.0,586.0,59.0,-38.14738,145.16653
ID823310806,164 Cecil St,3,h,2075000.0,27/11/2016,2.0,0.0,141.0,129.0,-37.8333,144.9576
ID542801207,60 Cramer St,3,h,910000.0,14/05/2016,1.0,1.0,486.0,64.0,-37.7395,144.9966
ID516699881,68 Heritage Dr,3,h,675000.0,16/09/2017,1.0,4.0,640.0,39.0,-37.65296,145.04564
ID377271664,36 Invermay Gr,4,h,2381000.0,15/10/2016,2.0,2.0,457.0,119.0,-37.8332,145.0461
ID571435565,12/209 Cardigan St,2,u,600000.0,30/07/2016,1.0,1.0,0.0,129.0,-37.8018,144.965
ID527144224,17 Barnard Ct,3,h,735000.0,4/03/2017,1.0,2.0,539.0,69.0,-37.7877,144.8398
ID847536504,41 Barkly St,3,h,1679000.0,19/11/2016,2.0,0.0,326.0,99.0,-37.7776,144.9751
ID159996217,31 Gladstone Av,3,h,1335000.0,22/07/2017,1.0,1.0,390.0,99.0,-37.765879999999996,144.99731
ID131779457,22 Avenue Rd,2,h,1175000.0,27/11/2016,1.0,1.0,246.0,59.0,-37.8336,145.0612
ID156859345,14/89 Fitzroy St,1,u,400000.0,7/05/2016,1.0,1.0,0.0,21.0,-37.8605,144.9769
ID139351975,8 Castlereagh Pl,3,h,715000.0,22/04/2017,1.0,2.0,312.0,63.0,-37.7031,145.0773
ID760621973,172 Albert St,2,h,1060000.0,10/12/2016,1.0,0.0,106.0,109.0,-37.8346,144.9373
ID928202702,93 Westmoreland Rd,2,h,715000.0,15/10/2016,1.0,2.0,588.0,64.0,-37.7674,144.8362
ID130050141,431 George St,3,h,1250000.0,17/09/2016,1.0,1.0,113.0,129.0,-37.7966,144.9821
ID540598199,201/8 Blanche St,2,u,561000.0,14/05/2016,1.0,1.0,0.0,19.0,-37.8653,144.9824
ID459951181,28 Graham Rd,3,h,1257000.0,29/07/2017,1.0,2.0,572.0,9.0,-37.9526,145.04207
ID627420470,504/2 Golding St,2,u,600000.0,15/07/2017,1.0,1.0,0.0,5.0,-37.82214000000001,145.03288
ID282531092,24 Marcus Rd,3,h,1204000.0,12/08/2017,1.0,2.0,716.0,44.0,-37.77006,145.10429
ID183951925,25 Valencia St,2,h,1300000.0,8/10/2016,1.0,5.0,528.0,24.0,-37.7617,144.8987
ID846645303,13/62 Wellington St,1,u,461000.0,27/11/2016,1.0,1.0,0.0,89.0,-37.8571,144.987
ID425885641,13 Willonga St,3,h,1000000.0,25/02/2017,1.0,2.0,697.0,19.0,-37.7273,144.917
ID390392417,8 Ovata Cl,4,h,915000.0,4/03/2017,3.0,1.0,531.0,29.0,-37.7198,145.1034
ID334337241,21 Middle St,3,h,1130000.0,23/04/2016,2.0,1.0,272.0,119.0,-37.7774,144.928
ID736998054,1/180 Queens Pde,2,t,1054000.0,10/09/2016,2.0,1.0,0.0,119.0,-37.7903,144.9859
ID888597994,3/50 Berembong Dr,2,u,490000.0,13/05/2017,1.0,2.0,220.0,18.0,-37.7346,144.8584
ID628875248,7 Bowen St,3,h,2000000.0,19/11/2016,2.0,1.0,217.0,109.0,-37.8158,144.9931
ID362892544,1/41 Bardsley St,3,u,518000.0,24/06/2017,1.0,1.0,322.0,20.0,-37.79209,144.82023999999996
ID251706569,14 Breadalbane Pl,3,h,1410000.0,20/05/2017,2.0,2.0,315.0,2.0,-37.8496,144.8868
ID975062942,2a Cherrill St,3,h,1837500.0,27/05/2017,2.0,1.0,93.0,5.0,-37.829209999999996,145.00826
ID772642951,19 Railway Pl,3,h,750000.0,18/06/2016,1.0,2.0,409.0,79.0,-37.7486,144.9992
ID872452316,28 Church St,4,h,2025000.0,15/10/2016,2.0,2.0,237.0,39.0,-37.8507,145.0298
ID304019808,13/27 Patterson Rd,2,u,650000.0,10/12/2016,1.0,1.0,116.0,59.0,-37.9245,145.0336
ID296915556,2 Herod Pl,3,h,640000.0,9/09/2017,2.0,2.0,607.0,64.0,-37.673790000000004,144.89826000000005
ID433337861,54 Watts St,4,h,1661000.0,16/07/2016,2.0,2.0,729.0,129.0,-37.8143,145.1262
ID933249957,11 Pacific Pl,3,h,695000.0,3/06/2017,2.0,2.0,665.0,29.0,-37.69408,144.77861000000001
ID770624027,425 Cardigan St,4,h,2345000.0,28/08/2016,1.0,1.0,284.0,20.0,-37.7962,144.9659
ID190245682,101/27 Dickmann St,2,u,690000.0,13/05/2017,2.0,1.0,760.0,9.0,-37.825,144.9976
ID627538150,2/13 Estella St,2,u,690000.0,24/09/2016,1.0,2.0,166.0,59.0,-37.863,145.0631
ID908757891,203/150 Peel St,2,u,598000.0,27/11/2016,1.0,1.0,0.0,14.0,-37.8044,144.9566
ID762645884,77 Suffolk St,2,h,495000.0,24/09/2016,1.0,2.0,161.0,42.0,-37.7905,144.8714
ID833368547,32/10 Acland St,1,u,380000.0,4/06/2016,1.0,1.0,2879.0,52.0,-37.863,144.9747
ID353072128,31b Purtell St,4,t,1465000.0,18/06/2016,2.0,2.0,319.0,4.0,-37.9256,145.0533
ID253631491,5/39 Shelley St,2,u,680000.0,4/03/2017,1.0,1.0,510.0,10.0,-37.881,144.9837
ID363379336,1/209 Purinuan Rd,2,t,652000.0,13/05/2017,2.0,2.0,254.0,12.0,-37.7071,145.0108
ID938846702,4 Agatha St,3,h,1240000.0,8/10/2016,2.0,2.0,307.0,119.0,-37.7543,144.9249
ID257258146,40 Waratah St,4,t,950000.0,18/03/2017,2.0,1.0,450.0,79.0,-37.9133,145.0837
ID889023520,16 Joffre St,3,t,1515000.0,18/06/2016,2.0,2.0,318.0,89.0,-37.8447,145.0916
ID187228817,2/32 Burns St,3,t,555000.0,17/09/2016,1.0,2.0,210.0,7.0,-37.7869,144.8749
ID621306667,37 Thompson St,4,h,1715000.0,3/12/2016,2.0,2.0,705.0,97.0,-37.9035,145.028
ID730534744,124 Oriel Rd,3,h,780000.0,27/05/2017,1.0,2.0,680.0,5.0,-37.75255,145.03972
ID487945479,13 Clements Gr,2,h,635000.0,15/10/2016,2.0,2.0,654.0,49.0,-37.7134,145.0235
ID385064643,16 Allanfield Cr,3,h,855000.0,22/07/2017,1.0,2.0,730.0,49.0,-37.86288,145.25077
ID372763862,396 Dorcas St,4,h,1620000.0,3/12/2016,2.0,0.0,163.0,129.0,-37.8355,144.951
ID287665101,2 Dransfield Wy,3,h,552500.0,23/09/2017,1.0,1.0,521.0,29.0,-37.63854,145.05178999999995
ID150412596,23 Darling Rd,3,h,1650000.0,28/05/2016,1.0,2.0,764.0,94.0,-37.8814,145.0583
ID909543143,16 Wendora St,3,h,1075000.0,24/09/2016,2.0,1.0,752.0,19.0,-37.7303,144.9198
ID863774529,2/3 Burkitt Ct,3,u,496000.0,6/08/2016,1.0,1.0,266.0,29.0,-37.7322,145.0318
ID910158155,17 Windoo St,3,h,611000.0,1/07/2017,2.0,1.0,691.0,59.0,-38.119479999999996,145.14928
ID441507701,4/6 Turner St,2,u,600000.0,24/09/2016,1.0,1.0,166.0,54.0,-37.7624,144.9365
ID266965513,15 Moody St,4,h,2910000.0,10/12/2016,3.0,2.0,1070.0,27.0,-37.7975,145.0716
ID312952392,11 Caldwell St,3,h,721000.0,8/10/2016,1.0,2.0,674.0,43.0,-37.7102,144.9362
ID789893950,5 Union St,3,h,1520000.0,30/07/2016,1.0,2.0,248.0,119.0,-37.8185,144.9935
ID803202988,2 Hope St,3,h,1080000.0,10/12/2016,2.0,1.0,369.0,64.0,-37.7389,144.9821
ID198699521,5 Hakea St,3,h,469000.0,16/09/2017,1.0,2.0,585.0,60.0,-37.99515,145.23244
ID767764340,8 Pentland St,3,h,1435000.0,12/11/2016,2.0,2.0,532.0,69.0,-37.7737,144.904
ID641746052,11 Milton St,4,h,1400000.0,17/06/2017,1.0,3.0,165.0,109.0,-37.77352,144.92188000000004
ID496084831,403/64 Wellington St,2,u,460000.0,1/07/2017,1.0,1.0,0.0,26.0,-37.85709,144.9873
ID755326497,87 Orrong Rd,3,h,1750000.0,19/11/2016,2.0,2.0,517.0,119.0,-37.8813,145.0063
ID284351981,26 Warburton St,3,h,1340000.0,27/11/2016,1.0,1.0,316.0,109.0,-37.7741,144.9703
ID647495947,2/20 Simpsons Rd,2,u,761000.0,18/06/2016,2.0,1.0,176.0,19.0,-37.8171,145.1343
ID889911568,5A Hornby St,2,h,1410000.0,17/06/2017,1.0,2.0,708.0,19.0,-37.91488,145.01868000000005
ID694173845,4/6 Crown Av,2,u,600000.0,29/07/2017,1.0,1.0,0.0,52.0,-38.00765,145.0935
ID528050838,92A Southern Rd,2,h,510000.0,25/02/2017,1.0,2.0,244.0,7.0,-37.7421,145.0491
ID689392505,426 Dorcas St,4,h,1800000.0,12/08/2017,3.0,1.0,153.0,119.0,-37.83591,144.94963
ID504992468,50 Finch St,3,h,1170000.0,12/08/2017,1.0,3.0,590.0,19.0,-37.85553,145.12305
ID817919846,3/11 Brougham St,1,u,370000.0,3/12/2016,1.0,1.0,502.0,69.0,-37.8214,144.9997
ID661881778,11 Delmare St,3,h,700000.0,19/08/2017,1.0,1.0,537.0,44.0,-37.669579999999996,145.02941
ID390557950,26 Everton Gr,4,h,1490000.0,20/05/2017,1.0,4.0,605.0,39.0,-37.8292,145.1053
ID961593439,12 Omama Rd,4,h,1641000.0,28/08/2016,1.0,1.0,560.0,49.0,-37.8897,145.0709
ID190786943,28 Brinsley Rd,4,h,2650000.0,3/09/2016,2.0,1.0,652.0,129.0,-37.8286,145.0686
ID289372850,6 Hamilton St,2,h,1840000.0,12/08/2017,2.0,2.0,697.0,69.0,-37.7976,145.04816
ID627125891,20 Wright St,4,h,1150000.0,25/02/2017,2.0,2.0,384.0,93.0,-37.9155,145.0301
ID750836067,20 Vanessa Ct,4,h,937500.0,28/05/2016,2.0,2.0,539.0,26.0,-37.9413,145.0957
ID326649029,5/6 Pottery Ct,2,u,590000.0,24/09/2016,1.0,1.0,0.0,15.0,-37.7703,144.9533
ID503156326,5 Stanley St,3,h,1465000.0,10/09/2016,1.0,2.0,630.0,59.0,-37.7635,145.039
ID467204780,24 Batman St,2,h,1255000.0,18/03/2017,1.0,0.0,148.0,129.0,-37.7841,144.9793
ID471708499,18A Hart St,3,t,730000.0,17/06/2017,1.0,2.0,242.0,9.0,-37.72893,144.88859
ID271996584,82 Gowanbrae Dr,4,h,945000.0,17/06/2017,2.0,4.0,474.0,19.0,-37.70626,144.89551
ID306935716,6 Troup Ct,3,h,485000.0,22/07/2017,1.0,1.0,633.0,59.0,-37.89444,144.65591
ID256229462,7/501 Orrong Rd,3,u,732000.0,18/06/2016,2.0,2.0,0.0,119.0,-37.8597,145.0104
ID738837554,3/47 Southern Rd,2,h,510000.0,27/11/2016,1.0,1.0,174.0,59.0,-37.7433,145.0545
ID914677763,6/26 Mercer Rd,2,u,825000.0,7/05/2016,1.0,1.0,0.0,49.0,-37.8528,145.0268
ID730108236,1/141 South Rd,3,h,1240000.0,29/07/2017,2.0,2.0,206.0,39.0,-37.928940000000004,145.00341
ID113745024,126 Heath St,3,h,3705000.0,27/11/2016,2.0,2.0,214.0,5.0,-37.8341,144.9458
ID971796703,2/19 Camden St,2,u,474000.0,22/05/2016,1.0,1.0,0.0,49.0,-37.8667,144.9917
ID763525748,53 Derby St,2,h,951000.0,15/07/2017,1.0,1.0,172.0,119.0,-37.7638,144.9089
ID596052752,60 Robert St,4,h,710000.0,29/07/2017,1.0,1.0,627.0,49.0,-37.667809999999996,145.00926
ID255975771,3/124 Highbury Rd,3,t,702000.0,28/08/2016,2.0,1.0,170.0,18.0,-37.8554,145.1089
ID805130224,15 Jubilee St,4,h,1040000.0,17/09/2016,2.0,2.0,299.0,15.0,-37.8477,144.8706
ID742078086,1173 North Rd,3,h,1035000.0,12/11/2016,1.0,2.0,650.0,44.0,-37.91,145.0914
ID479845683,14 Chris Ct,3,h,870000.0,16/09/2017,2.0,2.0,587.0,69.0,-38.02105,145.11982
ID606062885,37 North St,3,t,825000.0,19/11/2016,2.0,1.0,293.0,59.0,-37.72,144.8776
ID843022179,39A McArthur St,4,t,1200000.0,3/06/2017,2.0,2.0,293.0,7.0,-37.925940000000004,145.03184
ID488670370,11 Webb St,2,h,1322500.0,26/08/2017,1.0,1.0,731.0,69.0,-37.85621,145.10641
ID267396409,146 Donald St,3,h,1325000.0,23/09/2017,1.0,1.0,331.0,99.0,-37.75877,144.97316
ID662996829,2/42 Gowrie St,3,h,930000.0,27/11/2016,2.0,2.0,258.0,12.0,-37.9162,145.0799
ID652589373,13 Baily St,4,h,1387000.0,24/06/2017,2.0,4.0,691.0,823.0,-37.86827,145.1452
ID447046259,124 Abbott St,3,h,1651000.0,22/07/2017,2.0,1.0,390.0,69.0,-37.95035,145.01571
ID729425547,4/6 Linton St,2,u,504000.0,10/12/2016,1.0,1.0,0.0,39.0,-37.7712,145.0455
ID351560918,510/166 Rouse St,1,u,500000.0,4/06/2016,1.0,1.0,0.0,13.0,-37.8416,144.939
ID322755915,9 Lord St,2,h,620000.0,10/12/2016,1.0,2.0,0.0,7.0,-37.8852,145.0462
ID165885002,39 Diane Cr,3,h,930000.0,12/08/2017,1.0,4.0,905.0,99.0,-37.78216,145.30721
ID284381052,10 Maroondah Rd,4,h,1270000.0,8/10/2016,2.0,1.0,724.0,69.0,-37.8651,145.1109
ID473406743,1/5 Harrow Ct,4,u,885000.0,17/06/2017,2.0,2.0,493.0,11.0,-37.78457,145.10453
ID678902892,10 Sheridan Wy,3,h,490000.0,29/07/2017,2.0,2.0,400.0,23.0,-37.625840000000004,144.92506
ID529135978,3 Arnold St,3,h,650000.0,19/08/2017,1.0,1.0,650.0,54.0,-37.78651,144.81357
ID351411908,33 Wellington St,3,h,860000.0,4/06/2016,1.0,1.0,283.0,104.0,-37.7416,144.9582
ID352403469,3 Artemis Ct,4,h,1280000.0,19/08/2017,2.0,2.0,887.0,49.0,-37.77493,145.12547
ID377909098,3 Freame St,3,h,1081000.0,24/09/2016,1.0,1.0,448.0,79.0,-37.8171,144.8753
ID526247828,67 McGregor St,3,h,2010000.0,3/06/2017,1.0,0.0,207.0,129.0,-37.853559999999995,144.96415
ID201795856,91 Carrick Dr,3,h,755000.0,27/05/2017,1.0,1.0,935.0,44.0,-37.69744,144.89073
ID520422788,404/9 Florence St,2,u,755000.0,27/05/2017,1.0,0.0,0.0,129.0,-37.76162,144.9608
ID228726427,17 Wishart St,3,h,952000.0,12/11/2016,2.0,2.0,246.0,59.0,-37.9356,145.0268
ID956675885,52 Eastern Rd,3,h,2525000.0,27/11/2016,2.0,1.0,234.0,156.0,-37.8355,144.9663
ID121202868,151 Power St,4,h,1976000.0,27/11/2016,2.0,2.0,410.0,129.0,-37.8246,145.026
ID258320127,13 Lord St,4,h,1550000.0,15/07/2017,2.0,1.0,642.0,10.0,-37.88512,145.04554
ID336266480,6 Cassowary Av,3,h,505000.0,15/07/2017,2.0,4.0,557.0,32.0,-37.87975,144.66459
ID921586588,15 May St,4,h,1820000.0,16/09/2017,2.0,2.0,412.0,79.0,-37.93598,145.01152
ID202623636,22 Wilson Bvd,3,h,610000.0,8/04/2017,1.0,2.0,435.0,59.0,-37.7054,144.9945
ID320279984,8 Tambet St,3,h,1106000.0,10/12/2016,1.0,2.0,584.0,59.0,-37.9183,145.071
ID670942111,155 Nicholson St,3,h,825000.0,23/04/2016,1.0,2.0,577.0,99.0,-37.7459,144.9773
ID878211774,25 Watson St,3,h,715000.0,28/05/2016,1.0,1.0,467.0,109.0,-37.7444,145.014
ID694577217,75 Maribyrnong Rd,6,h,2425000.0,4/06/2016,3.0,2.0,1014.0,132.0,-37.7721,144.9184
ID677446291,8 High St,3,h,607500.0,18/06/2016,1.0,2.0,487.0,69.0,-37.7883,144.8439
ID433831172,3/22 Stapley Cr,3,t,977500.0,22/07/2017,3.0,3.0,209.0,7.0,-37.88923,145.0964
ID692106130,3/5 Peak St,2,u,523000.0,27/11/2016,1.0,1.0,0.0,59.0,-37.8801,145.0874
ID113544477,16 Clifton St,4,h,1216000.0,3/09/2017,1.0,2.0,583.0,39.0,-37.93206,145.07929
ID534907898,3/117 Gordon St,3,t,687000.0,27/11/2016,1.0,1.0,116.0,24.0,-37.7454,144.9487
ID145238658,2/9 Buckland St,2,u,503000.0,10/12/2016,1.0,1.0,0.0,59.0,-37.7822,144.9342
ID697281251,20 Hilton St,2,h,973000.0,12/08/2017,1.0,0.0,163.0,49.0,-37.793,144.98763
ID641751257,96 Southern Rd,3,h,805000.0,20/05/2017,1.0,0.0,592.0,79.0,-37.7421,145.0487
ID794527376,24 Fossickers Wy,3,h,826000.0,15/07/2017,2.0,0.0,830.0,44.0,-37.75079,145.20617
ID620572856,19 Dena Ct,4,h,1860000.0,24/06/2017,3.0,3.0,682.0,24.0,-37.7572,145.15456
ID456670734,3/145 Glen Huntly Rd,2,u,670000.0,16/07/2016,2.0,1.0,0.0,49.0,-37.883,144.9916
ID121522835,1C Baird St,3,h,1750800.0,27/05/2017,4.0,2.0,424.0,7.0,-37.92988,145.01085
ID137399255,2/55 Garnet St,3,t,820000.0,7/11/2016,2.0,1.0,229.0,7.0,-37.7462,144.8873
ID946214619,9/6 Rosamond Rd,2,t,410000.0,15/10/2016,2.0,1.0,65.0,5.0,-37.7881,144.8838
ID435470986,21 Shirley St,3,h,582000.0,8/07/2017,1.0,0.0,674.0,59.0,-37.73704,144.79108
ID323106248,1/67 Milleara Rd,2,u,502000.0,22/05/2016,1.0,2.0,0.0,29.0,-37.7346,144.8646
ID576932549,11 Bluegum Av,5,h,1591000.0,22/07/2017,3.0,3.0,923.0,109.0,-37.90213,145.18444
ID358932859,28 Guildford Rd,3,h,2009000.0,3/09/2016,1.0,2.0,843.0,19.0,-37.821999999999996,145.0897
ID882244112,109 Rankins Rd,2,h,1234500.0,13/08/2016,2.0,2.0,169.0,11.0,-37.7922,144.9316
ID567623887,7/56 Leicester St,2,t,880000.0,13/08/2016,2.0,2.0,0.0,19.0,-37.7953,144.9775
ID242034863,1/30 Archibald St,2,u,488000.0,14/05/2016,1.0,2.0,219.0,18.0,-37.7283,144.9331
ID686015038,16 Hayes Pde,5,h,958000.0,29/04/2017,2.0,2.0,706.0,69.0,-37.7328,144.9281
ID995112131,42 Agg St,3,h,930000.0,10/12/2016,2.0,1.0,343.0,99.0,-37.8432,144.8764
ID692595193,178 Weston St,2,h,1080000.0,10/09/2016,1.0,0.0,193.0,129.0,-37.7765,144.9751
ID456854460,104 Williamstown Rd,2,h,677500.0,7/05/2016,1.0,1.0,224.0,104.0,-37.8083,144.8841
ID148595944,18 Grant St,4,h,2960000.0,22/08/2016,2.0,4.0,798.0,21.0,-37.8719,145.0511
ID336558490,30 Leslie St,5,h,1328000.0,12/08/2017,3.0,3.0,785.0,39.0,-37.78148,145.17818
ID183126495,73 Barkly St,3,h,1265000.0,27/05/2017,1.0,0.0,161.0,99.0,-37.77742,144.97388
ID523023555,4 Box Ct,3,h,1640000.0,29/04/2017,1.0,2.0,733.0,49.0,-37.9219,145.0518
ID635273233,302/34 Union St,2,u,1180000.0,27/11/2016,1.0,1.0,0.0,9.0,-37.7738,144.9585
ID559765682,68 Leila Rd,4,h,1410000.0,25/02/2017,3.0,3.0,650.0,49.0,-37.9011,145.05100000000004
ID989443003,100 South St,2,h,330000.0,22/05/2016,1.0,1.0,249.0,49.0,-37.714,144.939
ID682671113,13 Gish Ct,5,h,800000.0,23/04/2016,2.0,1.0,808.0,49.0,-37.7091,144.9491
ID835229320,68 Bournian Av,4,h,1625000.0,23/09/2017,3.0,2.0,224.0,69.0,-37.73545,144.92164
ID568368614,36 Henry St,5,h,1400000.0,8/10/2016,3.0,2.0,656.0,34.0,-37.7752,145.1317
ID568623992,4/17 Bulla Rd,1,u,260000.0,10/09/2016,1.0,1.0,0.0,49.0,-37.7428,144.9086
ID559905642,4 Baker Pde,3,h,1500000.0,22/05/2016,1.0,2.0,545.0,29.0,-37.8605,145.0833
ID856780722,7/43 Argyle St,2,u,700000.0,24/06/2017,1.0,1.0,470.0,12.0,-37.79723,144.97686000000004
ID680997582,2/859 Toorak Rd,3,t,1465000.0,3/06/2017,2.0,2.0,265.0,9.0,-37.84506,145.05246
ID342534948,8 Herbert St,3,h,705000.0,22/05/2016,1.0,1.0,581.0,59.0,-37.7691,144.8575
ID601339119,5 Robin Ct,4,h,1782000.0,25/02/2017,3.0,3.0,586.0,17.0,-37.7739,145.1287
ID113745024,126 Heath St,3,h,3705000.0,27/11/2016,2.0,2.0,214.0,5.0,-37.8341,144.9458
ID627420470,504/2 Golding St,2,u,600000.0,15/07/2017,1.0,1.0,0.0,5.0,-37.82214000000001,145.03288
ID411398457,308/163 Cremorne St,2,u,565000.0,24/09/2016,1.0,1.0,0.0,12.0,-37.8301,144.9904
ID711968625,232 Williams Rd,3,h,1635000.0,3/12/2016,1.0,2.0,386.0,19.0,-37.8435,145.0043
